IntentIndex,Category,Intent,Intent ID,Brand,Lang,TextLength,Text,TextSegmented
2,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,15.0,在线存款老是处理中，可以取消吗,在线存款 老 是 处理 中 ， 可以 取消 吗 
3,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,25.0,我的京东存款一直处理中，我没有支付成功，可以取消吗,我 的 京东 存款 一直 处理 中 ， 我 没有 支付 成功 ， 可以 取消 吗 
4,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,44.0,CNY201808076310002，这个待处理在线存款的申请可以取消吗，我没有成功支付,CNY201808076310002 ， 这个 待 处理 在线存款 的 申请 可以 取消 吗 ， 我 没有 成功 支付 
5,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,17.0,可以删除那些未成功支付的存款申请吗,可以 删除 那些 未 成功 支付 的 存款 申请 吗 
6,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,18.0,这些一直在处理中的存款申请可以消除吗,这些 一直 在 处理 中 的 存款 申请 可以 消除 吗 
7,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,20.0,可以删掉这些处理中的订单吗，看起来很不爽,可以 删掉 这些 处理 中 的 订单 吗 ， 看起来 很 不爽 
8,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,23.0,我刚才的在线存款没有成功，帮我取消下，我重新存,我 刚才 的 在线存款 没有 成功 ， 帮 我 取消 下 ， 我 重新 存 
9,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,26.0,帮我把处理中的QQ存款取消下，没有支付成功，显示风险,帮 我 把 处理 中 的 QQ 存款 取消 下 ， 没有 支付 成功 ， 显示 风险 
10,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,29.0,有没有办法可以取消或者删掉这些处理中的在线京东支付，很碍眼,有没有 办法 可以 取消 或者 删掉 这些 处理 中 的 在线 京东 支付 ， 很 碍眼 
11,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,45.0,不好意思，我有强迫症，看不惯这些挂着的处理中在线存款，麻烦帮我取消了吧，都是没有支付成功的,不好意思 ， 我 有 强迫症 ， 看不惯 这些 挂 着 的 处理 中 在线存款 ， 麻烦 帮 我 取消 了 吧 ， 都 是 没有 支付 成功 的 
12,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,22.0,就没有办法可以弄掉这些处理中的银联支付存款吗,就 没有 办法 可以 弄 掉 这些 处理 中 的 银联支付 存款 吗 
13,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,35.0,在线存款提示限额，然后页面显示处理中，不取消会不会影响我接下来的存款？,在线存款 提示 限额 ， 然后 页面 显示 处理 中 ， 不 取消 会 不会 影响 我 接下来 的 存款 ？ 
14,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,27.0,这些一直显示处理中的京东看着心烦，有没有办法删掉啊？？,这些 一直 显示 处理 中 的 京东 看着 心烦 ， 有没有 办法 删掉 啊 ？ ？ 
15,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,25.0,这些处理中的在线支付宝存款的申请没有办法删掉的吗？,这些 处理 中 的 在线 支付宝 存款 的 申请 没有 办法 删掉 的 吗 ？ 
16,payment/deposit,可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,payment/deposit/可否取消在线支付宝/京东支付/在线支付/银联支付处理中的存款申请？,fun88,cn,9.0,存款记录可以删除吗,存款 记录 可以 删除 吗 
1,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,12.0,你们哪一种存款方式最快？,你们 哪 一种 存款 方式 最快 ？ 
2,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,16.0,支付宝太慢了，有没有快点的存款？,支付宝 太 慢 了 ， 有没有 快点 的 存款 ？ 
3,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,8.0,有没有快捷支付？,有没有 快捷 支付 ？ 
4,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,31.0,你们转账存款太慢了，每次比赛完了才到账，有没有其他的存款方式？,你们 转账 存款 太 慢 了 ， 每次 比赛 完 了 才 到 账 ， 有没有 其他 的 存款 方式 ？ 
5,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,13.0,你们网站哪些存款比较快啊？,你们 网站 哪些 存款 比较 快 啊 ？ 
6,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,11.0,有没有快点的存款方式？,有没有 快点 的 存款 方式 ？ 
7,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,9.0,哪个存款方式最快？,哪个 存款 方式 最快 ？ 
8,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,21.0,除了转账存款，你们还有其他的快速存款渠道吗,除了 转账 存款 ， 你们 还有 其他 的 快速 存款 渠道 吗 
9,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,16.0,有没有推荐使用的存款方式，要快的,有没有 推荐 使用 的 存款 方式 ， 要 快 的 
10,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,20.0,咱家哪些渠道充值会比较快？可否推荐一下？,咱家 哪些 渠道 充值 会 比较 快 ？ 可否 推荐 一下 ？ 
11,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,10.0,快速充值通道有没有？,快速 充值 通道 有没有 ？ 
12,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,23.0,我要下注，比赛快开始了，有没有快点的充值？？？,我 要 下注 ， 比赛 快 开始 了 ， 有没有 快点 的 充值 ？ ？ ？ 
13,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,13.0,你们家就没有快点的充值了吗,你们 家 就 没有 快点 的 充值 了 吗 
14,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,9.0,哪种方式到账最快？,哪 种 方式 到 账 最快 ？ 
15,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,10.0,有没有快速到账的充值,有没有 快速 到 账 的 充值 
16,payment/deposit,哪一种的存款方式最快？,payment/deposit/哪一种的存款方式最快？,fun88,cn,8.0,什么存款最快到账,什么 存款 最快 到 账 
1,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,19.0,为何我的QQ支付待处理中？已成功支付啦,为何 我 的 QQ 支付 待 处理 中 ？ 已成 功 支付 啦 
2,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,11.0,网银已过账，请速度上分,网 银 已 过 账 ， 请 速度 上 分 
3,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,8.0,已支付了，快上分,已 支付 了 ， 快 上 分 
4,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,8.0,京东支付还未到账,京东 支付 还 未 到 账 
5,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,8.0,银联支付还未到账,银联支付 还 未 到 账 
6,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,9.0,刚qq充值了500,刚 qq 充值 了 500 
7,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,16.0,你好，银联支付存款未到账有延迟吗,你好 ， 银联支付 存款 未 到 账 有 延迟 吗 
8,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,22.0,刚刚用银联支付付款了300元怎么没有到账提示,刚刚 用 银联支付 存款 了 300 元 怎么 没有 到 账 提示 
9,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,10.0,银联支付为什么没到账,银联支付 为什么 没 到 账 
10,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,11.0,银联支付扫码存款不到账,银联支付 扫 码 存款 不到 账 
11,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,18.0,我刚才提交的银联支付一笔钱怎么这么慢,我 刚才 提交 的 银联支付 一笔 钱 怎么 这么 慢 
12,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,15.0,怎么我银联支付的款项还没有到账,怎么 我 银联支付 的 款项 还 没有 到 账 
13,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,19.0,我存款200块，用银联支付，还没到账哦,我 存款 200 块 ， 用 银联支付 ， 还 没 到 账 哦 
14,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,24.0,我的钱昨晚这个点，用银联支付交的，到现在还没到账,我 的 钱 昨晚 这个 点 ， 用 银联支付 交 的 ， 到 现在 还 没 到 账 
15,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,16.0,我的存款为什么迟迟不到账银联支付,我 的 存款 为什么 迟迟 不到 账 银联支付 
16,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,7.0,银联支付没到账,银联支付 没 到 账 
17,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,13.0,我用银联支付充值的没有到账,我 用 银联支付 充值 的 没有 到 账 
18,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,17.0,刚有笔存款银联支付支付的怎么还没到,刚 有 笔 存款 银联支付 支付 的 怎么 还 没 到 
19,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,12.0,银联支付待处理是什么意思,银联支付 待 处理 是 什么 意思 
20,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,16.0,待处理的银联支付要多久才会到账？,待 处理 的 银联支付 要 多久 才 会 到 账 ？ 
21,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,20.0,存款一直待处理，用的银联支付，怎么回事？,存款 一直 待 处理 ， 用 的 银联支付 ， 怎么 回事 ？ 
22,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,21.0,我已经支付成功，为什么银联支付一直是待处理,我 已经 支付 成功 ， 为什么 银联支付 一直 是 待 处理 
23,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,18.0,我用京东存款，一直还在处理，怎么搞的,我 用 京东 存款 ， 一直 还 在 处理 ， 怎么 搞 的 
24,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,8.0,在线存款待处理中,在线存款 待 处理 中 
25,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,9.0,银联支付一直待处理,银联支付 一直 待 处理 
26,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,13.0,我的京东支付怎么还没到账？,我 的 京东 支付 怎么 还 没 到 账 ？ 
27,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,16.0,京东扫码支付了，怎么还没有到账？,京东 扫 码 支付 了 ， 怎么 还 没有 到 账 ？ 
28,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,20.0,我有一笔500的京东钱包充值，怎么没到账,我 有 一笔 500 的 京东 钱包 充值 ， 怎么 没 到 账 
29,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,11.0,在线支付宝钱扣了没到账,在线 支付宝 钱 扣 了 没 到 账 
30,payment/deposit,在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,payment/deposit/在线支付宝/京东支付/在线支付/银联支付已经扣款了，但是还没有到账？,fun88,cn,6.0,在线支付掉单,在线 支付 掉 单 
1,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,8.0,我的充值充不进去,我 的 充值 充 不 进去 
2,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,8.0,怎么还是充不了钱,怎么 还是 充 不了 钱 
3,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,17.0,我前天要充值到现在。反复试了几十次,我 前天 要 充值 到 现在 。 反复 试 了 几十次 
4,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,11.0,你们不给人家充值了吗？,你们 不 给 人家 充值 了 吗 ？ 
5,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,4.0,无法充值,无法 充值 
6,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,7.0,为什么充不了钱,为什么 充 不了 钱 
7,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,5.0,我充不了值,我 充 不了 值 
8,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,5.0,我充不了钱,我 充 不了 钱 
9,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,8.0,现在充不了钱进去,现在 充 不了 钱 进去 
10,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,18.0,为什么充值显示该订单存在风险，充不了,为什么 充值 显示 该 订单 存在 风险 ， 充 不了 
11,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,7.0,怎么充不了钱啊,怎么 充 不了 钱 啊 
12,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,6.0,我充值充不了,我 充值 充 不了 
13,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,5.0,充不了钱咯,充 不了 钱 咯 
14,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,7.0,一直充不了钱！,一直 充 不了 钱 ！ 
15,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,8.0,现在充值都充不了,现在 充值 都 充 不了 
16,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,4.0,充不了钱,充 不了 钱 
17,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,4.0,充不到钱,充 不到 钱 
18,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,6.0,怎么充不到钱,怎么 充 不到 钱 
19,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,5.0,充值有问题,充值 有 问题 
20,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,4.0,重置商户,重置 商户 
21,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,4.0,充值不了,充值 不了 
22,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,9.0,支付二维码无法显示,支付 二维 码 无法 显示 
23,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,11.0,银联支付扫码存款不到账,银联支付 扫 码 存款 不到 账 
24,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,7.0,银联支付扫不过,银联支付 扫 不过 
25,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,10.0,手机什么时候可以充值,手机 什么 时候 可以 充值 
26,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,28.0,很多个在线支付待处理但我到支付页面刷不出二维码是怎么回事,很多 个 在线 支付 待 处理 但 我 到 支付 页面 刷 不 出 二维 码 是 怎么 回事 
27,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,10.0,我要充值怎么显示错误,我 要 充值 怎么 显示 错误 
28,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,17.0,今天没有存款到20次，怎么不能存款,今天 没有 存款 到 20 次 ， 怎么 不能 存款 
29,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,12.0,存款还是现实交易金额超限,存款 还是 现实 交易 金额 超限 
30,payment/deposit,在线支付宝/京东支付/在线支付/银联支付无法充值,payment/deposit/在线支付宝/京东支付/在线支付/银联支付无法充值,fun88,cn,12.0,操作没问题，存了好多次了,操作 没 问题 ， 存 了 好多 次 了 
1,payment/deposit,存款,payment/deposit/存款,fun88,cn,5.0,存款怎么弄,存款 怎么 弄 
2,payment/deposit,存款,payment/deposit/存款,fun88,cn,4.0,如何存款,如何 存款 
3,payment/deposit,存款,payment/deposit/存款,fun88,cn,5.0,怎么存款？,怎么 存款 ？ 
4,payment/deposit,存款,payment/deposit/存款,fun88,cn,8.0,最简单的怎么存？,最 简单 的 怎么 存 ？ 
5,payment/deposit,存款,payment/deposit/存款,fun88,cn,4.0,我要存款,我 要 存款 
6,payment/deposit,存款,payment/deposit/存款,fun88,cn,8.0,现在要如何存款啊,现在 要 如何 存款 啊 
7,payment/deposit,存款,payment/deposit/存款,fun88,cn,10.0,你好，请问怎么存钱呢,你好 ， 请问 怎么 存款 呢 
8,payment/deposit,存款,payment/deposit/存款,fun88,cn,11.0,你好现在怎么存钱进去呢,你好 现在 怎么 存款 进去 呢 
9,payment/deposit,存款,payment/deposit/存款,fun88,cn,7.0,我想存钱买球赛,我 想 存款 买 球赛 
10,payment/deposit,存款,payment/deposit/存款,fun88,cn,4.0,我想存钱,我 想 存款 
11,payment/deposit,存款,payment/deposit/存款,fun88,cn,8.0,你好。怎么存钱呀,你好 。 怎么 存款 呀 
12,payment/deposit,存款,payment/deposit/存款,fun88,cn,8.0,我现在要存钱进去,我 现在 要 存款 进去 
13,payment/deposit,存款,payment/deposit/存款,fun88,cn,4.0,怎么存钱,怎么 存款 
14,payment/deposit,存款,payment/deposit/存款,fun88,cn,4.0,我要存钱,我 要 存款 
15,payment/deposit,存款,payment/deposit/存款,fun88,cn,10.0,麻烦问一下怎么存钱。,麻烦 问 一下 怎么 存款 。 
16,payment/deposit,存款,payment/deposit/存款,fun88,cn,5.0,存钱怎么存,存款 怎么 存 
17,payment/deposit,存款,payment/deposit/存款,fun88,cn,7.0,存钱怎么进入？,存款 怎么 进入 ？ 
18,payment/deposit,存款,payment/deposit/存款,fun88,cn,17.0,应该在哪里存钱麻烦具体说明第一次玩,应该 在 哪里 存款 麻烦 具体 说明 第一次 玩 
19,payment/deposit,存款,payment/deposit/存款,fun88,cn,6.0,现金怎么存款,现金 怎么 存款 
20,payment/deposit,存款,payment/deposit/存款,fun88,cn,2.0,存款,存款 
21,payment/deposit,存款,payment/deposit/存款,fun88,cn,4.0,怎么存款,怎么 存款 
22,payment/deposit,存款,payment/deposit/存款,fun88,cn,13.0,我该去哪里看我的存款资料？,我 该 去 哪里 看 我 的 存款 资料 ？ 
23,payment/deposit,存款,payment/deposit/存款,fun88,cn,13.0,今天进账的话几时才能下注？,今天 进账 的话 几时 才能 下注 ？ 
24,payment/deposit,存款,payment/deposit/存款,fun88,cn,5.0,我不会存款,我 不会 存款 
25,payment/deposit,存款,payment/deposit/存款,fun88,cn,7.0,可以教我存款吗,可以 教 我 存款 吗 
26,payment/deposit,存款,payment/deposit/存款,fun88,cn,2.0,儲值,儲 值 
27,payment/deposit,存款,payment/deposit/存款,fun88,cn,4.0,怎么充值,怎么 充值 
1,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,6.0,充值多久能到,充值 多久 能 到 
2,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,7.0,存款多久可以到,存款 多久 可以 到 
3,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,8.0,存款多久到账啊？,存款 多久 到 账 啊 ？ 
4,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,12.0,支付宝转账一般多久到账户,支付宝 转账 一般 多久 到 账户 
5,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,13.0,你好支付宝转账一般多久到账,你好 支付宝 转账 一般 多久 到 账 
6,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,6.0,存钱多久到账,存款 多久 到 账 
7,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,9.0,支付宝充值多久到帐,支付宝 充值 多久 到 帐 
8,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,10.0,存款一般多久到支付宝,存款 一般 多久 到 支付宝 
9,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,11.0,支付宝充值的话多久到账,支付宝 充值 的话 多久 到 账 
10,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,8.0,存款是多久到账呢,存款 是 多久 到 账 呢 
11,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,8.0,请问存款多久能到,请问 存款 多久 能 到 
12,payment/deposit,存款多久到账？,payment/deposit/存款多久到账？,fun88,cn,11.0,支付宝转账钱多久到账户,支付宝 转账 钱 多久 到 账户 
